t,follower_phase_rad,follower_frequency_hz,estimated_leader_phase_rad,phase_error_rad,coupling_term,follower_led_state,sync_state,bootstrap_estimate
11.64,2.328018,2.3,1.759292,-0.568726,-0.538559,0,1,0
11.65,2.453681,2.3,1.884956,-0.568726,-0.538559,0,1,0
11.66,2.579345,2.3,2.010619,-0.568726,-0.538559,0,1,0
11.67,2.705009,2.3,2.136283,-0.568726,-0.538559,0,1,0
11.68,2.830672,2.3,2.261947,-0.568726,-0.538559,0,1,0
11.69,2.956336,2.3,2.38761,-0.568726,-0.538559,0,1,0
11.7,3.082,2.3,2.513274,-0.568726,-0.538559,0,1,0
11.71,3.207663,2.3,2.638938,-0.568726,-0.538559,0,1,0
11.72,3.333327,2.3,2.764602,-0.568726,-0.538559,0,1,0
11.73,3.458991,2.3,2.890265,-0.568726,-0.538559,0,1,0
11.74,3.584655,2.3,3.015929,-0.568726,-0.538559,0,1,0
11.75,3.710318,2.3,3.141593,-0.568726,-0.538559,0,1,0
11.76,3.835982,2.3,3.267256,-0.568726,-0.538559,0,1,0
11.77,3.961646,2.3,3.39292,-0.568726,-0.538559,0,1,0
11.78,4.087309,2.3,3.518584,-0.568726,-0.538559,0,1,0
11.79,4.212973,2.3,3.644247,-0.568726,-0.538559,0,1,0
11.8,4.338637,2.3,3.769911,-0.568726,-0.538559,0,1,0
11.81,4.464301,2.3,3.895575,-0.568726,-0.538559,0,1,0
11.82,4.589964,2.3,4.021239,-0.568726,-0.538559,0,1,0
11.83,4.715628,2.3,4.146902,-0.568726,-0.538559,0,1,0
11.84,4.841292,2.3,4.272566,-0.568726,-0.538559,0,1,0
11.85,4.966955,2.3,4.39823,-0.568726,-0.538559,0,1,0
11.86,5.092619,2.3,4.523893,-0.568726,-0.538559,0,1,0
11.87,5.218283,2.3,4.649557,-0.568726,-0.538559,0,1,0
11.88,5.343946,2.3,4.775221,-0.568726,-0.538559,0,1,0
11.89,5.46961,2.3,4.900885,-0.568726,-0.538559,0,1,0
11.9,5.595274,2.3,5.026548,-0.568726,-0.538559,0,1,0
11.91,5.720938,2.3,5.152212,-0.568726,-0.538559,0,1,0
11.92,5.846601,2.3,5.277876,-0.568726,-0.538559,0,1,0
11.93,5.972265,2.3,5.403539,-0.568726,-0.538559,0,1,0
11.94,6.097929,2.3,5.529203,-0.568726,-0.538559,0,1,0
11.95,6.223592,2.3,5.654867,-0.568726,-0.538559,1,1,0
11.96,0.066071,2.3,5.78053,-0.568726,-0.538559,0,1,0
11.97,0.191735,2.3,5.906194,-0.568726,-0.538559,0,1,0
11.98,0.317398,2.3,6.031858,-0.568726,-0.538559,0,1,0
11.99,0.443062,2.3,6.157522,-0.568726,-0.538559,0,1,0
12.0,0.568726,2.3,6.283185,-0.568726,-0.538559,0,1,0
12.01,0.694389,2.3,0.125664,-0.568726,-0.538559,0,1,0
12.02,0.820053,2.3,0.251327,-0.568726,-0.538559,0,1,0
12.03,0.945717,2.3,0.376991,-0.568726,-0.538559,0,1,0
12.04,1.07138,2.3,0.502655,-0.568726,-0.538559,0,1,0
12.05,1.197044,2.3,0.628319,-0.568726,-0.538559,0,1,0
12.06,1.322708,2.3,0.753982,-0.568726,-0.538559,0,1,0
12.07,1.448372,2.3,0.879646,-0.568726,-0.538559,0,1,0
12.08,1.574035,2.3,1.00531,-0.568726,-0.538559,0,1,0
12.09,1.699699,2.3,1.130973,-0.568726,-0.538559,0,1,0
12.1,1.825363,2.3,1.256637,-0.568726,-0.538559,0,1,0
12.11,1.951026,2.3,1.382301,-0.568726,-0.538559,0,1,0
12.12,2.07669,2.3,1.507964,-0.568726,-0.538559,0,1,0
12.13,2.202354,2.3,1.633628,-0.568726,-0.538559,0,1,0
12.14,2.328018,2.3,1.759292,-0.568726,-0.538559,0,1,0
12.15,2.453681,2.3,1.884956,-0.568726,-0.538559,0,1,0
12.16,2.579345,2.3,2.010619,-0.568726,-0.538559,0,1,0
12.17,2.705009,2.3,2.136283,-0.568726,-0.538559,0,1,0
12.18,2.830672,2.3,2.261947,-0.568726,-0.538559,0,1,0
12.19,2.956336,2.3,2.38761,-0.568726,-0.538559,0,1,0
12.2,3.082,2.3,2.513274,-0.568726,-0.538559,0,1,0
12.21,3.207663,2.3,2.638938,-0.568726,-0.538559,0,1,0
12.22,3.333327,2.3,2.764602,-0.568726,-0.538559,0,1,0
12.23,3.458991,2.3,2.890265,-0.568726,-0.538559,0,1,0
12.24,3.584655,2.3,3.015929,-0.568726,-0.538559,0,1,0
12.25,3.710318,2.3,3.141593,-0.568726,-0.538559,0,1,0
12.26,3.835982,2.3,3.267256,-0.568726,-0.538559,0,1,0
12.27,3.961646,2.3,3.39292,-0.568726,-0.538559,0,1,0
12.28,4.087309,2.3,3.518584,-0.568726,-0.538559,0,1,0
12.29,4.212973,2.3,3.644247,-0.568726,-0.538559,0,1,0
12.3,4.338637,2.3,3.769911,-0.568726,-0.538559,0,1,0
12.31,4.464301,2.3,3.895575,-0.568726,-0.538559,0,1,0
12.32,4.589964,2.3,4.021239,-0.568726,-0.538559,0,1,0
12.33,4.715628,2.3,4.146902,-0.568726,-0.538559,0,1,0
12.34,4.841292,2.3,4.272566,-0.568726,-0.538559,0,1,0
12.35,4.966955,2.3,4.39823,-0.568726,-0.538559,0,1,0
12.36,5.092619,2.3,4.523893,-0.568726,-0.538559,0,1,0
12.37,5.218283,2.3,4.649557,-0.568726,-0.538559,0,1,0
12.38,5.343946,2.3,4.775221,-0.568726,-0.538559,0,1,0
12.39,5.46961,2.3,4.900885,-0.568726,-0.538559,0,1,0
12.4,5.595274,2.3,5.026548,-0.568726,-0.538559,0,1,0
12.41,5.720938,2.3,5.152212,-0.568726,-0.538559,0,1,0
12.42,5.846601,2.3,5.277876,-0.568726,-0.538559,0,1,0
12.43,5.972265,2.3,5.403539,-0.568726,-0.538559,0,1,0
12.44,6.097929,2.3,5.529203,-0.568726,-0.538559,0,1,0
12.45,6.223592,2.3,5.654867,-0.568726,-0.538559,1,1,0
12.46,0.066071,2.3,5.78053,-0.568726,-0.538559,0,1,0
12.47,0.191735,2.3,5.906194,-0.568726,-0.538559,0,1,0
12.48,0.317398,2.3,6.031858,-0.568726,-0.538559,0,1,0
12.49,0.443062,2.3,6.157522,-0.568726,-0.538559,0,1,0
12.5,0.568726,2.3,6.283185,-0.568726,-0.538559,0,1,0
12.51,0.694389,2.3,0.125664,-0.568726,-0.538559,0,1,0
12.52,0.820053,2.3,0.251327,-0.568726,-0.538559,0,1,0
12.53,0.945717,2.3,0.376991,-0.568726,-0.538559,0,1,0
12.54,1.07138,2.3,0.502655,-0.568726,-0.538559,0,1,0
12.55,1.197044,2.3,0.628319,-0.568726,-0.538559,0,1,0
12.56,1.322708,2.3,0.753982,-0.568726,-0.538559,0,1,0
12.57,1.448372,2.3,0.879646,-0.568726,-0.538559,0,1,0
12.58,1.574035,2.3,1.00531,-0.568726,-0.538559,0,1,0
12.59,1.699699,2.3,1.130973,-0.568726,-0.538559,0,1,0
12.6,1.825363,2.3,1.256637,-0.568726,-0.538559,0,1,0
12.61,1.951026,2.3,1.382301,-0.568726,-0.538559,0,1,0
12.62,2.07669,2.3,1.507964,-0.568726,-0.538559,0,1,0
12.63,2.202354,2.3,1.633628,-0.568726,-0.538559,0,1,0
12.64,2.328018,2.3,1.759292,-0.568726,-0.538559,0,1,0
12.65,2.453681,2.3,1.884956,-0.568726,-0.538559,0,1,0
12.66,2.579345,2.3,2.010619,-0.568726,-0.538559,0,1,0
12.67,2.705009,2.3,2.136283,-0.568726,-0.538559,0,1,0
12.68,2.830672,2.3,2.261947,-0.568726,-0.538559,0,1,0
12.69,2.956336,2.3,2.38761,-0.568726,-0.538559,0,1,0
12.7,3.082,2.3,2.513274,-0.568726,-0.538559,0,1,0
12.71,3.207663,2.3,2.638938,-0.568726,-0.538559,0,1,0
12.72,3.333327,2.3,2.764602,-0.568726,-0.538559,0,1,0
12.73,3.458991,2.3,2.890265,-0.568726,-0.538559,0,1,0
12.74,3.584655,2.3,3.015929,-0.568726,-0.538559,0,1,0
12.75,3.710318,2.3,3.141593,-0.568726,-0.538559,0,1,0
12.76,3.835982,2.3,3.267256,-0.568726,-0.538559,0,1,0
12.77,3.961646,2.3,3.39292,-0.568726,-0.538559,0,1,0
12.78,4.087309,2.3,3.518584,-0.568726,-0.538559,0,1,0
12.79,4.212973,2.3,3.644247,-0.568726,-0.538559,0,1,0
12.8,4.338637,2.3,3.769911,-0.568726,-0.538559,0,1,0
12.81,4.464301,2.3,3.895575,-0.568726,-0.538559,0,1,0
12.82,4.589964,2.3,4.021239,-0.568726,-0.538559,0,1,0
12.83,4.715628,2.3,4.146902,-0.568726,-0.538559,0,1,0
12.84,4.841292,2.3,4.272566,-0.568726,-0.538559,0,1,0
12.85,4.966955,2.3,4.39823,-0.568726,-0.538559,0,1,0
12.86,5.092619,2.3,4.523893,-0.568726,-0.538559,0,1,0
12.87,5.218283,2.3,4.649557,-0.568726,-0.538559,0,1,0
12.88,5.343946,2.3,4.775221,-0.568726,-0.538559,0,1,0
12.89,5.46961,2.3,4.900885,-0.568726,-0.538559,0,1,0
12.9,5.595274,2.3,5.026548,-0.568726,-0.538559,0,1,0
12.91,5.720938,2.3,5.152212,-0.568726,-0.538559,0,1,0
12.92,5.846601,2.3,5.277876,-0.568726,-0.538559,0,1,0
12.93,5.972265,2.3,5.403539,-0.568726,-0.538559,0,1,0
12.94,6.097929,2.3,5.529203,-0.568726,-0.538559,0,1,0
12.95,6.223592,2.3,5.654867,-0.568726,-0.538559,1,1,0
12.96,0.066071,2.3,5.78053,-0.568726,-0.538559,0,1,0
12.97,0.191735,2.3,5.906194,-0.568726,-0.538559,0,1,0
12.98,0.317398,2.3,6.031858,-0.568726,-0.538559,0,1,0
12.99,0.443062,2.3,6.157522,-0.568726,-0.538559,0,1,0
13.0,0.568726,2.3,6.283185,-0.568726,-0.538559,0,1,0
13.01,0.694389,2.3,0.125664,-0.568726,-0.538559,0,1,0
13.02,0.820053,2.3,0.251327,-0.568726,-0.538559,0,1,0
13.03,0.945717,2.3,0.376991,-0.568726,-0.538559,0,1,0
13.04,1.07138,2.3,0.502655,-0.568726,-0.538559,0,1,0
13.05,1.197044,2.3,0.628319,-0.568726,-0.538559,0,1,0
13.06,1.322708,2.3,0.753982,-0.568726,-0.538559,0,1,0
13.07,1.448372,2.3,0.879646,-0.568726,-0.538559,0,1,0
13.08,1.574035,2.3,1.00531,-0.568726,-0.538559,0,1,0
13.09,1.699699,2.3,1.130973,-0.568726,-0.538559,0,1,0
13.1,1.825363,2.3,1.256637,-0.568726,-0.538559,0,1,0
13.11,1.951026,2.3,1.382301,-0.568726,-0.538559,0,1,0
13.12,2.07669,2.3,1.507964,-0.568726,-0.538559,0,1,0
13.13,2.202354,2.3,1.633628,-0.568726,-0.538559,0,1,0
13.14,2.328018,2.3,1.759292,-0.568726,-0.538559,0,1,0
13.15,2.453681,2.3,1.884956,-0.568726,-0.538559,0,1,0
13.16,2.579345,2.3,2.010619,-0.568726,-0.538559,0,1,0
13.17,2.705009,2.3,2.136283,-0.568726,-0.538559,0,1,0
13.18,2.830672,2.3,2.261947,-0.568726,-0.538559,0,1,0
13.19,2.956336,2.3,2.38761,-0.568726,-0.538559,0,1,0
13.2,3.082,2.3,2.513274,-0.568726,-0.538559,0,1,0
13.21,3.207663,2.3,2.638938,-0.568726,-0.538559,0,1,0
13.22,3.333327,2.3,2.764602,-0.568726,-0.538559,0,1,0
13.23,3.458991,2.3,2.890265,-0.568726,-0.538559,0,1,0
13.24,3.584655,2.3,3.015929,-0.568726,-0.538559,0,1,0
13.25,3.710318,2.3,3.141593,-0.568726,-0.538559,0,1,0
13.26,3.835982,2.3,3.267256,-0.568726,-0.538559,0,1,0
13.27,3.961646,2.3,3.39292,-0.568726,-0.538559,0,1,0
13.28,4.087309,2.3,3.518584,-0.568726,-0.538559,0,1,0
13.29,4.212973,2.3,3.644247,-0.568726,-0.538559,0,1,0
13.3,4.338637,2.3,3.769911,-0.568726,-0.538559,0,1,0
13.31,4.464301,2.3,3.895575,-0.568726,-0.538559,0,1,0
13.32,4.589964,2.3,4.021239,-0.568726,-0.538559,0,1,0
13.33,4.715628,2.3,4.146902,-0.568726,-0.538559,0,1,0
13.34,4.841292,2.3,4.272566,-0.568726,-0.538559,0,1,0
13.35,4.966955,2.3,4.39823,-0.568726,-0.538559,0,1,0
13.36,5.092619,2.3,4.523893,-0.568726,-0.538559,0,1,0
13.37,5.218283,2.3,4.649557,-0.568726,-0.538559,0,1,0
13.38,5.343946,2.3,4.775221,-0.568726,-0.538559,0,1,0
13.39,5.46961,2.3,4.900885,-0.568726,-0.538559,0,1,0
13.4,5.595274,2.3,5.026548,-0.568726,-0.538559,0,1,0
13.41,5.720938,2.3,5.152212,-0.568726,-0.538559,0,1,0
13.42,5.846601,2.3,5.277876,-0.568726,-0.538559,0,1,0
13.43,5.972265,2.3,5.403539,-0.568726,-0.538559,0,1,0
13.44,6.097929,2.3,5.529203,-0.568726,-0.538559,0,1,0
13.45,6.223592,2.3,5.654867,-0.568726,-0.538559,1,1,0
13.46,0.066071,2.3,5.78053,-0.568726,-0.538559,0,1,0
13.47,0.191735,2.3,5.906194,-0.568726,-0.538559,0,1,0
13.48,0.317398,2.3,6.031858,-0.568726,-0.538559,0,1,0
13.49,0.443062,2.3,6.157522,-0.568726,-0.538559,0,1,0
13.5,0.568726,2.3,6.283185,-0.568726,-0.538559,0,1,0
13.51,0.694389,2.3,0.125664,-0.568726,-0.538559,0,1,0
13.52,0.820053,2.3,0.251327,-0.568726,-0.538559,0,1,0
13.53,0.945717,2.3,0.376991,-0.568726,-0.538559,0,1,0
13.54,1.07138,2.3,0.502655,-0.568726,-0.538559,0,1,0
13.55,1.197044,2.3,0.628319,-0.568726,-0.538559,0,1,0
13.56,1.322708,2.3,0.753982,-0.568726,-0.538559,0,1,0
13.57,1.448372,2.3,0.879646,-0.568726,-0.538559,0,1,0
13.58,1.574035,2.3,1.00531,-0.568726,-0.538559,0,1,0
13.59,1.699699,2.3,1.130973,-0.568726,-0.538559,0,1,0
13.6,1.825363,2.3,1.256637,-0.568726,-0.538559,0,1,0
13.61,1.951026,2.3,1.382301,-0.568726,-0.538559,0,1,0
13.62,2.07669,2.3,1.507964,-0.568726,-0.538559,0,1,0
13.63,2.202354,2.3,1.633628,-0.568726,-0.538559,0,1,0
13.64,2.328018,2.3,1.759292,-0.568726,-0.538559,0,1,0
13.65,2.453681,2.3,1.884956,-0.568726,-0.538559,0,1,0
13.66,2.579345,2.3,2.010619,-0.568726,-0.538559,0,1,0
13.67,2.705009,2.3,2.136283,-0.568726,-0.538559,0,1,0
13.68,2.830672,2.3,2.261947,-0.568726,-0.538559,0,1,0
13.69,2.956336,2.3,2.38761,-0.568726,-0.538559,0,1,0
13.7,3.082,2.3,2.513274,-0.568726,-0.538559,0,1,0
13.71,3.207663,2.3,2.638938,-0.568726,-0.538559,0,1,0
13.72,3.333327,2.3,2.764602,-0.568726,-0.538559,0,1,0
13.73,3.458991,2.3,2.890265,-0.568726,-0.538559,0,1,0
13.74,3.584655,2.3,3.015929,-0.568726,-0.538559,0,1,0
13.75,3.710318,2.3,3.141593,-0.568726,-0.538559,0,1,0
13.76,3.835982,2.3,3.267256,-0.568726,-0.538559,0,1,0
13.77,3.961646,2.3,3.39292,-0.568726,-0.538559,0,1,0
13.78,4.087309,2.3,3.518584,-0.568726,-0.538559,0,1,0
13.79,4.212973,2.3,3.644247,-0.568726,-0.538559,0,1,0
13.8,4.338637,2.3,3.769911,-0.568726,-0.538559,0,1,0
13.81,4.464301,2.3,3.895575,-0.568726,-0.538559,0,1,0
13.82,4.589964,2.3,4.021239,-0.568726,-0.538559,0,1,0
13.83,4.715628,2.3,4.146902,-0.568726,-0.538559,0,1,0
13.84,4.841292,2.3,4.272566,-0.568726,-0.538559,0,1,0
13.85,4.966955,2.3,4.39823,-0.568726,-0.538559,0,1,0
13.86,5.092619,2.3,4.523893,-0.568726,-0.538559,0,1,0
13.87,5.218283,2.3,4.649557,-0.568726,-0.538559,0,1,0
13.88,5.343946,2.3,4.775221,-0.568726,-0.538559,0,1,0
13.89,5.46961,2.3,4.900885,-0.568726,-0.538559,0,1,0
13.9,5.595274,2.3,5.026548,-0.568726,-0.538559,0,1,0
13.91,5.720938,2.3,5.152212,-0.568726,-0.538559,0,1,0
13.92,5.846601,2.3,5.277876,-0.568726,-0.538559,0,1,0
13.93,5.972265,2.3,5.403539,-0.568726,-0.538559,0,1,0
13.94,6.097929,2.3,5.529203,-0.568726,-0.538559,0,1,0
13.95,6.223592,2.3,5.654867,-0.568726,-0.538559,1,1,0
13.96,0.066071,2.3,5.78053,-0.568726,-0.538559,0,1,0
13.97,0.191735,2.3,5.906194,-0.568726,-0.538559,0,1,0
13.98,0.317398,2.3,6.031858,-0.568726,-0.538559,0,1,0
13.99,0.443062,2.3,6.157522,-0.568726,-0.538559,0,1,0
14.0,0.568726,2.3,6.283185,-0.568726,-0.538559,0,1,0
14.01,0.694389,2.3,0.125664,-0.568726,-0.538559,0,1,0
14.02,0.820053,2.3,0.251327,-0.568726,-0.538559,0,1,0
14.03,0.945717,2.3,0.376991,-0.568726,-0.538559,0,1,0
14.04,1.07138,2.3,0.502655,-0.568726,-0.538559,0,1,0
14.05,1.197044,2.3,0.628319,-0.568726,-0.538559,0,1,0
14.06,1.322708,2.3,0.753982,-0.568726,-0.538559,0,1,0
14.07,1.448372,2.3,0.879646,-0.568726,-0.538559,0,1,0
14.08,1.574035,2.3,1.00531,-0.568726,-0.538559,0,1,0
14.09,1.699699,2.3,1.130973,-0.568726,-0.538559,0,1,0
14.1,1.825363,2.3,1.256637,-0.568726,-0.538559,0,1,0
14.11,1.951026,2.3,1.382301,-0.568726,-0.538559,0,1,0
14.12,2.07669,2.3,1.507964,-0.568726,-0.538559,0,1,0
14.13,2.202354,2.3,1.633628,-0.568726,-0.538559,0,1,0
14.14,2.328018,2.3,1.759292,-0.568726,-0.538559,0,1,0
14.15,2.453681,2.3,1.884956,-0.568726,-0.538559,0,1,0
14.16,2.579345,2.3,2.010619,-0.568726,-0.538559,0,1,0
14.17,2.705009,2.3,2.136283,-0.568726,-0.538559,0,1,0
14.18,2.830672,2.3,2.261947,-0.568726,-0.538559,0,1,0
14.19,2.956336,2.3,2.38761,-0.568726,-0.538559,0,1,0
14.2,3.082,2.3,2.513274,-0.568726,-0.538559,0,1,0
14.21,3.207663,2.3,2.638938,-0.568726,-0.538559,0,1,0
14.22,3.333327,2.3,2.764602,-0.568726,-0.538559,0,1,0
14.23,3.458991,2.3,2.890265,-0.568726,-0.538559,0,1,0
14.24,3.584655,2.3,3.015929,-0.568726,-0.538559,0,1,0
14.25,3.710318,2.3,3.141593,-0.568726,-0.538559,0,1,0
14.26,3.835982,2.3,3.267256,-0.568726,-0.538559,0,1,0
14.27,3.961646,2.3,3.39292,-0.568726,-0.538559,0,1,0
14.28,4.087309,2.3,3.518584,-0.568726,-0.538559,0,1,0
14.29,4.212973,2.3,3.644247,-0.568726,-0.538559,0,1,0
14.3,4.338637,2.3,3.769911,-0.568726,-0.538559,0,1,0
14.31,4.464301,2.3,3.895575,-0.568726,-0.538559,0,1,0
14.32,4.589964,2.3,4.021239,-0.568726,-0.538559,0,1,0
14.33,4.715628,2.3,4.146902,-0.568726,-0.538559,0,1,0
14.34,4.841292,2.3,4.272566,-0.568726,-0.538559,0,1,0
14.35,4.966955,2.3,4.39823,-0.568726,-0.538559,0,1,0
14.36,5.092619,2.3,4.523893,-0.568726,-0.538559,0,1,0
14.37,5.218283,2.3,4.649557,-0.568726,-0.538559,0,1,0
14.38,5.343946,2.3,4.775221,-0.568726,-0.538559,0,1,0
14.39,5.46961,2.3,4.900885,-0.568726,-0.538559,0,1,0
14.4,5.595274,2.3,5.026548,-0.568726,-0.538559,0,1,0
14.41,5.720938,2.3,5.152212,-0.568726,-0.538559,0,1,0
14.42,5.846601,2.3,5.277876,-0.568726,-0.538559,0,1,0
14.43,5.972265,2.3,5.403539,-0.568726,-0.538559,0,1,0
14.44,6.097929,2.3,5.529203,-0.568726,-0.538559,0,1,0
14.45,6.223592,2.3,5.654867,-0.568726,-0.538559,1,1,0
14.46,0.066071,2.3,5.78053,-0.568726,-0.538559,0,1,0
14.47,0.191735,2.3,5.906194,-0.568726,-0.538559,0,1,0
14.48,0.317398,2.3,6.031858,-0.568726,-0.538559,0,1,0
14.49,0.443062,2.3,6.157522,-0.568726,-0.538559,0,1,0
14.5,0.568726,2.3,6.283185,-0.568726,-0.538559,0,1,0
14.51,0.694389,2.3,0.125664,-0.568726,-0.538559,0,1,0
14.52,0.820053,2.3,0.251327,-0.568726,-0.538559,0,1,0
14.53,0.945717,2.3,0.376991,-0.568726,-0.538559,0,1,0
14.54,1.07138,2.3,0.502655,-0.568726,-0.538559,0,1,0
14.55,1.197044,2.3,0.628319,-0.568726,-0.538559,0,1,0
14.56,1.322708,2.3,0.753982,-0.568726,-0.538559,0,1,0
14.57,1.448372,2.3,0.879646,-0.568726,-0.538559,0,1,0
14.58,1.574035,2.3,1.00531,-0.568726,-0.538559,0,1,0
14.59,1.699699,2.3,1.130973,-0.568726,-0.538559,0,1,0
14.6,1.825363,2.3,1.256637,-0.568726,-0.538559,0,1,0
14.61,1.951026,2.3,1.382301,-0.568726,-0.538559,0,1,0
14.62,2.07669,2.3,1.507964,-0.568726,-0.538559,0,1,0
14.63,2.202354,2.3,1.633628,-0.568726,-0.538559,0,1,0
14.64,2.328018,2.3,1.759292,-0.568726,-0.538559,0,1,0
14.65,2.453681,2.3,1.884956,-0.568726,-0.538559,0,1,0
14.66,2.579345,2.3,2.010619,-0.568726,-0.538559,0,1,0
14.67,2.705009,2.3,2.136283,-0.568726,-0.538559,0,1,0
14.68,2.830672,2.3,2.261947,-0.568726,-0.538559,0,1,0
14.69,2.956336,2.3,2.38761,-0.568726,-0.538559,0,1,0
14.7,3.082,2.3,2.513274,-0.568726,-0.538559,0,1,0
14.71,3.207663,2.3,2.638938,-0.568726,-0.538559,0,1,0
14.72,3.333327,2.3,2.764602,-0.568726,-0.538559,0,1,0
14.73,3.458991,2.3,2.890265,-0.568726,-0.538559,0,1,0
14.74,3.584655,2.3,3.015929,-0.568726,-0.538559,0,1,0
14.75,3.710318,2.3,3.141593,-0.568726,-0.538559,0,1,0
14.76,3.835982,2.3,3.267256,-0.568726,-0.538559,0,1,0
14.77,3.961646,2.3,3.39292,-0.568726,-0.538559,0,1,0
14.78,4.087309,2.3,3.518584,-0.568726,-0.538559,0,1,0
14.79,4.212973,2.3,3.644247,-0.568726,-0.538559,0,1,0
14.8,4.338637,2.3,3.769911,-0.568726,-0.538559,0,1,0
14.81,4.464301,2.3,3.895575,-0.568726,-0.538559,0,1,0
14.82,4.589964,2.3,4.021239,-0.568726,-0.538559,0,1,0
14.83,4.715628,2.3,4.146902,-0.568726,-0.538559,0,1,0
14.84,4.841292,2.3,4.272566,-0.568726,-0.538559,0,1,0
14.85,4.966955,2.3,4.39823,-0.568726,-0.538559,0,1,0
14.86,5.092619,2.3,4.523893,-0.568726,-0.538559,0,1,0
14.87,5.218283,2.3,4.649557,-0.568726,-0.538559,0,1,0
14.88,5.343946,2.3,4.775221,-0.568726,-0.538559,0,1,0
14.89,5.46961,2.3,4.900885,-0.568726,-0.538559,0,1,0
14.9,5.595274,2.3,5.026548,-0.568726,-0.538559,0,1,0
14.91,5.720938,2.3,5.152212,-0.568726,-0.538559,0,1,0
14.92,5.846601,2.3,5.277876,-0.568726,-0.538559,0,1,0
14.93,5.972265,2.3,5.403539,-0.568726,-0.538559,0,1,0
14.94,6.097929,2.3,5.529203,-0.568726,-0.538559,0,1,0
14.95,6.223592,2.3,5.654867,-0.568726,-0.538559,1,1,0
14.96,0.066071,2.3,5.78053,-0.568726,-0.538559,0,1,0
14.97,0.191735,2.3,5.906194,-0.568726,-0.538559,0,1,0
14.98,0.317398,2.3,6.031858,-0.568726,-0.538559,0,1,0
14.99,0.443062,2.3,6.157522,-0.568726,-0.538559,0,1,0
15.0,0.568726,2.3,6.283185,-0.568726,-0.538559,0,1,0
15.01,0.694389,2.3,0.125664,-0.568726,-0.538559,0,1,0
15.02,0.820053,2.3,0.251327,-0.568726,-0.538559,0,1,0
15.03,0.945717,2.3,0.376991,-0.568726,-0.538559,0,1,0
15.04,1.07138,2.3,0.502655,-0.568726,-0.538559,0,1,0
15.05,1.197044,2.3,0.628319,-0.568726,-0.538559,0,1,0
15.06,1.322708,2.3,0.753982,-0.568726,-0.538559,0,1,0
15.07,1.448372,2.3,0.879646,-0.568726,-0.538559,0,1,0
15.08,1.574035,2.3,1.00531,-0.568726,-0.538559,0,1,0
15.09,1.699699,2.3,1.130973,-0.568726,-0.538559,0,1,0
15.1,1.825363,2.3,1.256637,-0.568726,-0.538559,0,1,0
15.11,1.951026,2.3,1.382301,-0.568726,-0.538559,0,1,0
15.12,2.07669,2.3,1.507964,-0.568726,-0.538559,0,1,0
15.13,2.202354,2.3,1.633628,-0.568726,-0.538559,0,1,0
15.14,2.328018,2.3,1.759292,-0.568726,-0.538559,0,1,0
15.15,2.453681,2.3,1.884956,-0.568726,-0.538559,0,1,0
15.16,2.579345,2.3,2.010619,-0.568726,-0.538559,0,1,0
15.17,2.705009,2.3,2.136283,-0.568726,-0.538559,0,1,0
15.18,2.830672,2.3,2.261947,-0.568726,-0.538559,0,1,0
15.19,2.956336,2.3,2.38761,-0.568726,-0.538559,0,1,0
15.2,3.082,2.3,2.513274,-0.568726,-0.538559,0,1,0
15.21,3.207663,2.3,2.638938,-0.568726,-0.538559,0,1,0
15.22,3.333327,2.3,2.764602,-0.568726,-0.538559,0,1,0
15.23,3.458991,2.3,2.890265,-0.568726,-0.538559,0,1,0
15.24,3.584655,2.3,3.015929,-0.568726,-0.538559,0,1,0
15.25,3.710318,2.3,3.141593,-0.568726,-0.538559,0,1,0
15.26,3.835982,2.3,3.267256,-0.568726,-0.538559,0,1,0
15.27,3.961646,2.3,3.39292,-0.568726,-0.538559,0,1,0
15.28,4.087309,2.3,3.518584,-0.568726,-0.538559,0,1,0
15.29,4.212973,2.3,3.644247,-0.568726,-0.538559,0,1,0
15.3,4.338637,2.3,3.769911,-0.568726,-0.538559,0,1,0
15.31,4.464301,2.3,3.895575,-0.568726,-0.538559,0,1,0
15.32,4.589964,2.3,4.021239,-0.568726,-0.538559,0,1,0
15.33,4.715628,2.3,4.146902,-0.568726,-0.538559,0,1,0
15.34,4.841292,2.3,4.272566,-0.568726,-0.538559,0,1,0
15.35,4.966955,2.3,4.39823,-0.568726,-0.538559,0,1,0
15.36,5.092619,2.3,4.523893,-0.568726,-0.538559,0,1,0
15.37,5.218283,2.3,4.649557,-0.568726,-0.538559,0,1,0
15.38,5.343946,2.3,4.775221,-0.568726,-0.538559,0,1,0
15.39,5.46961,2.3,4.900885,-0.568726,-0.538559,0,1,0
15.4,5.595274,2.3,5.026548,-0.568726,-0.538559,0,1,0
15.41,5.720938,2.3,5.152212,-0.568726,-0.538559,0,1,0
15.42,5.846601,2.3,5.277876,-0.568726,-0.538559,0,1,0
15.43,5.972265,2.3,5.403539,-0.568726,-0.538559,0,1,0
15.44,6.097929,2.3,5.529203,-0.568726,-0.538559,0,1,0
15.45,6.223592,2.3,5.654867,-0.568726,-0.538559,1,1,0
15.46,0.066071,2.3,5.78053,-0.568726,-0.538559,0,1,0
15.47,0.191735,2.3,5.906194,-0.568726,-0.538559,0,1,0
15.48,0.317398,2.3,6.031858,-0.568726,-0.538559,0,1,0
15.49,0.443062,2.3,6.157522,-0.568726,-0.538559,0,1,0
15.5,0.568726,2.3,6.283185,-0.568726,-0.538559,0,1,0
