model,variant,topology,freq_set,param_label,K,zero_lag_group_sync_success,phase_locked_group_success,phase_sync_success,frequency_lock_success,one_to_one_flash_lock_success,final_frequency_spread_hz,flash_count_ratio,extra_flash_rate_hz,mean_pairwise_timing_error_s,mean_pairwise_offset_jitter_s,mean_order_parameter_R,sync_diagnostic_label
eapf_tracker,pg0.2_fg0.1,chain,moderate_heterogeneity,pg=0.2 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.999057,full_group_sync
eapf_tracker,pg0.2_fg0.1,chain,strong_heterogeneity,pg=0.2 fg=0.1,,False,False,False,False,False,0.5,1.3125,0.5,0.071132,0.094586,0.702658,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.2_fg0.1,chain,strong_heterogeneity,pg=0.2 fg=0.1,,False,False,False,False,False,0.5,1.3125,0.5,0.086226,0.113617,0.701893,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.2_fg0.1,chain,strong_heterogeneity,pg=0.2 fg=0.1,,False,False,False,False,False,0.5,1.3125,0.5,0.077547,0.098845,0.702566,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.2_fg0.1,chain,strong_heterogeneity,pg=0.2 fg=0.1,,False,False,False,False,False,0.5,1.3125,0.5,0.073019,0.097192,0.701922,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.2_fg0.1,chain,strong_heterogeneity,pg=0.2 fg=0.1,,False,False,False,False,False,0.5,1.3125,0.5,0.073396,0.095996,0.70098,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.2_fg0.1,directed_chain,identical,pg=0.2 fg=0.1,,True,True,True,True,True,0.002002,1.0,0.0,0.008889,0.005658,0.998093,full_group_sync
eapf_tracker,pg0.2_fg0.1,directed_chain,identical,pg=0.2 fg=0.1,,True,True,True,True,True,0.002002,1.0,0.0,0.008889,0.005658,0.996638,full_group_sync
eapf_tracker,pg0.2_fg0.1,directed_chain,identical,pg=0.2 fg=0.1,,True,True,True,True,True,0.004202,1.05,0.1,0.004444,0.005932,0.999233,full_group_sync
eapf_tracker,pg0.2_fg0.1,directed_chain,identical,pg=0.2 fg=0.1,,True,True,True,True,True,0.002002,1.0,0.0,0.008889,0.005658,0.997357,full_group_sync
eapf_tracker,pg0.2_fg0.1,directed_chain,identical,pg=0.2 fg=0.1,,True,True,True,True,True,0.002002,1.0,0.0,0.008889,0.005658,0.998096,full_group_sync
eapf_tracker,pg0.2_fg0.1,directed_chain,near_identical,pg=0.2 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.006333,0.004051,0.998875,full_group_sync
eapf_tracker,pg0.2_fg0.1,directed_chain,near_identical,pg=0.2 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.006333,0.004051,0.998847,full_group_sync
eapf_tracker,pg0.2_fg0.1,directed_chain,near_identical,pg=0.2 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.006333,0.004051,0.998821,full_group_sync
eapf_tracker,pg0.2_fg0.1,directed_chain,near_identical,pg=0.2 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.006333,0.004051,0.998829,full_group_sync
eapf_tracker,pg0.2_fg0.1,directed_chain,near_identical,pg=0.2 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.006333,0.004051,0.998814,full_group_sync
eapf_tracker,pg0.2_fg0.1,directed_chain,moderate_heterogeneity,pg=0.2 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.005614,0.004507,0.998998,full_group_sync
eapf_tracker,pg0.2_fg0.1,directed_chain,moderate_heterogeneity,pg=0.2 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.999081,full_group_sync
eapf_tracker,pg0.2_fg0.1,directed_chain,moderate_heterogeneity,pg=0.2 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.999067,full_group_sync
eapf_tracker,pg0.2_fg0.1,directed_chain,moderate_heterogeneity,pg=0.2 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.998954,full_group_sync
eapf_tracker,pg0.2_fg0.1,directed_chain,moderate_heterogeneity,pg=0.2 fg=0.1,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.999057,full_group_sync
eapf_tracker,pg0.2_fg0.1,directed_chain,strong_heterogeneity,pg=0.2 fg=0.1,,False,False,False,False,False,0.5,1.3125,0.5,0.071132,0.094586,0.702658,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.2_fg0.1,directed_chain,strong_heterogeneity,pg=0.2 fg=0.1,,False,False,False,False,False,0.5,1.3125,0.5,0.086226,0.113617,0.701893,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.2_fg0.1,directed_chain,strong_heterogeneity,pg=0.2 fg=0.1,,False,False,False,False,False,0.5,1.3125,0.5,0.077547,0.098845,0.702566,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.2_fg0.1,directed_chain,strong_heterogeneity,pg=0.2 fg=0.1,,False,False,False,False,False,0.5,1.3125,0.5,0.073019,0.097192,0.701922,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.2_fg0.1,directed_chain,strong_heterogeneity,pg=0.2 fg=0.1,,False,False,False,False,False,0.5,1.3125,0.5,0.073396,0.095996,0.70098,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.2_fg0.15,all_to_all,identical,pg=0.2 fg=0.15,,True,True,True,True,True,0.002002,1.0,0.0,0.004762,0.00448,0.999519,full_group_sync
eapf_tracker,pg0.2_fg0.15,all_to_all,identical,pg=0.2 fg=0.15,,True,True,True,True,True,0.002002,1.0,0.0,0.004762,0.00448,0.998516,full_group_sync
eapf_tracker,pg0.2_fg0.15,all_to_all,identical,pg=0.2 fg=0.15,,True,True,True,True,True,0.002103,1.05,0.1,0.004127,0.004734,0.999625,full_group_sync
eapf_tracker,pg0.2_fg0.15,all_to_all,identical,pg=0.2 fg=0.15,,True,True,True,True,True,0.002002,1.0,0.0,0.004762,0.00448,0.999071,full_group_sync
eapf_tracker,pg0.2_fg0.15,all_to_all,identical,pg=0.2 fg=0.15,,True,True,True,True,True,0.002002,1.0,0.0,0.004762,0.00448,0.999533,full_group_sync
eapf_tracker,pg0.2_fg0.15,all_to_all,near_identical,pg=0.2 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.005667,0.004447,0.999276,full_group_sync
eapf_tracker,pg0.2_fg0.15,all_to_all,near_identical,pg=0.2 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.005667,0.004447,0.999254,full_group_sync
eapf_tracker,pg0.2_fg0.15,all_to_all,near_identical,pg=0.2 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.005667,0.004447,0.99923,full_group_sync
eapf_tracker,pg0.2_fg0.15,all_to_all,near_identical,pg=0.2 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.005333,0.004582,0.999237,full_group_sync
eapf_tracker,pg0.2_fg0.15,all_to_all,near_identical,pg=0.2 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.005667,0.004447,0.999223,full_group_sync
eapf_tracker,pg0.2_fg0.15,all_to_all,moderate_heterogeneity,pg=0.2 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.004912,0.004663,0.999331,full_group_sync
eapf_tracker,pg0.2_fg0.15,all_to_all,moderate_heterogeneity,pg=0.2 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.005263,0.004573,0.999409,full_group_sync
eapf_tracker,pg0.2_fg0.15,all_to_all,moderate_heterogeneity,pg=0.2 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.005263,0.004573,0.999387,full_group_sync
eapf_tracker,pg0.2_fg0.15,all_to_all,moderate_heterogeneity,pg=0.2 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.005263,0.004573,0.999292,full_group_sync
eapf_tracker,pg0.2_fg0.15,all_to_all,moderate_heterogeneity,pg=0.2 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.005263,0.004573,0.999381,full_group_sync
eapf_tracker,pg0.2_fg0.15,all_to_all,strong_heterogeneity,pg=0.2 fg=0.15,,False,False,False,False,False,0.5,1.3125,0.5,0.066415,0.089737,0.710243,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.2_fg0.15,all_to_all,strong_heterogeneity,pg=0.2 fg=0.15,,False,False,False,False,False,0.5,1.3125,0.5,0.081509,0.109592,0.709885,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.2_fg0.15,all_to_all,strong_heterogeneity,pg=0.2 fg=0.15,,False,False,False,False,False,0.5,1.3125,0.5,0.072453,0.093982,0.71005,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.2_fg0.15,all_to_all,strong_heterogeneity,pg=0.2 fg=0.15,,False,False,False,False,False,0.5,1.3125,0.5,0.068302,0.092247,0.709941,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.2_fg0.15,all_to_all,strong_heterogeneity,pg=0.2 fg=0.15,,False,False,False,False,False,0.5,1.3125,0.5,0.067358,0.091292,0.707457,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.2_fg0.15,chain,identical,pg=0.2 fg=0.15,,True,True,True,True,True,0.002002,1.0,0.0,0.007619,0.006359,0.998194,full_group_sync
eapf_tracker,pg0.2_fg0.15,chain,identical,pg=0.2 fg=0.15,,True,True,True,True,True,0.002002,1.0,0.0,0.007619,0.006359,0.996882,full_group_sync
eapf_tracker,pg0.2_fg0.15,chain,identical,pg=0.2 fg=0.15,,True,True,True,True,True,0.002103,1.05,0.1,0.006032,0.006359,0.998762,full_group_sync
eapf_tracker,pg0.2_fg0.15,chain,identical,pg=0.2 fg=0.15,,True,True,True,True,True,0.002002,1.0,0.0,0.007619,0.006359,0.997578,full_group_sync
eapf_tracker,pg0.2_fg0.15,chain,identical,pg=0.2 fg=0.15,,True,True,True,True,True,0.002002,1.0,0.0,0.007619,0.006359,0.998232,full_group_sync
eapf_tracker,pg0.2_fg0.15,chain,near_identical,pg=0.2 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.006333,0.004051,0.998869,full_group_sync
eapf_tracker,pg0.2_fg0.15,chain,near_identical,pg=0.2 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.006333,0.004051,0.998842,full_group_sync
eapf_tracker,pg0.2_fg0.15,chain,near_identical,pg=0.2 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.006333,0.004051,0.998815,full_group_sync
eapf_tracker,pg0.2_fg0.15,chain,near_identical,pg=0.2 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.006333,0.004051,0.998823,full_group_sync
eapf_tracker,pg0.2_fg0.15,chain,near_identical,pg=0.2 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.006333,0.004051,0.998808,full_group_sync
eapf_tracker,pg0.2_fg0.15,chain,moderate_heterogeneity,pg=0.2 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.005614,0.004507,0.998995,full_group_sync
eapf_tracker,pg0.2_fg0.15,chain,moderate_heterogeneity,pg=0.2 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.999085,full_group_sync
eapf_tracker,pg0.2_fg0.15,chain,moderate_heterogeneity,pg=0.2 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.999063,full_group_sync
eapf_tracker,pg0.2_fg0.15,chain,moderate_heterogeneity,pg=0.2 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.998954,full_group_sync
eapf_tracker,pg0.2_fg0.15,chain,moderate_heterogeneity,pg=0.2 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.999053,full_group_sync
eapf_tracker,pg0.2_fg0.15,chain,strong_heterogeneity,pg=0.2 fg=0.15,,False,False,False,False,False,0.5,1.3125,0.5,0.071132,0.094586,0.700691,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.2_fg0.15,chain,strong_heterogeneity,pg=0.2 fg=0.15,,False,False,False,False,False,0.5,1.3125,0.5,0.088113,0.114445,0.700031,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.2_fg0.15,chain,strong_heterogeneity,pg=0.2 fg=0.15,,False,False,False,False,False,0.5,1.3125,0.5,0.077547,0.098845,0.700595,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.2_fg0.15,chain,strong_heterogeneity,pg=0.2 fg=0.15,,False,False,False,False,False,0.5,1.3125,0.5,0.075283,0.098616,0.700059,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.2_fg0.15,chain,strong_heterogeneity,pg=0.2 fg=0.15,,False,False,False,False,False,0.5,1.3125,0.5,0.073396,0.095996,0.699009,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.2_fg0.15,directed_chain,identical,pg=0.2 fg=0.15,,True,True,True,True,True,0.002002,1.0,0.0,0.007619,0.006359,0.998194,full_group_sync
eapf_tracker,pg0.2_fg0.15,directed_chain,identical,pg=0.2 fg=0.15,,True,True,True,True,True,0.002002,1.0,0.0,0.007619,0.006359,0.996882,full_group_sync
eapf_tracker,pg0.2_fg0.15,directed_chain,identical,pg=0.2 fg=0.15,,True,True,True,True,True,0.002103,1.05,0.1,0.006032,0.006359,0.998762,full_group_sync
eapf_tracker,pg0.2_fg0.15,directed_chain,identical,pg=0.2 fg=0.15,,True,True,True,True,True,0.002002,1.0,0.0,0.007619,0.006359,0.997578,full_group_sync
eapf_tracker,pg0.2_fg0.15,directed_chain,identical,pg=0.2 fg=0.15,,True,True,True,True,True,0.002002,1.0,0.0,0.007619,0.006359,0.998232,full_group_sync
eapf_tracker,pg0.2_fg0.15,directed_chain,near_identical,pg=0.2 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.006333,0.004051,0.998869,full_group_sync
eapf_tracker,pg0.2_fg0.15,directed_chain,near_identical,pg=0.2 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.006333,0.004051,0.998842,full_group_sync
eapf_tracker,pg0.2_fg0.15,directed_chain,near_identical,pg=0.2 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.006333,0.004051,0.998815,full_group_sync
eapf_tracker,pg0.2_fg0.15,directed_chain,near_identical,pg=0.2 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.006333,0.004051,0.998823,full_group_sync
eapf_tracker,pg0.2_fg0.15,directed_chain,near_identical,pg=0.2 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.006333,0.004051,0.998808,full_group_sync
eapf_tracker,pg0.2_fg0.15,directed_chain,moderate_heterogeneity,pg=0.2 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.005614,0.004507,0.998995,full_group_sync
eapf_tracker,pg0.2_fg0.15,directed_chain,moderate_heterogeneity,pg=0.2 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.999085,full_group_sync
eapf_tracker,pg0.2_fg0.15,directed_chain,moderate_heterogeneity,pg=0.2 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.999063,full_group_sync
eapf_tracker,pg0.2_fg0.15,directed_chain,moderate_heterogeneity,pg=0.2 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.998954,full_group_sync
eapf_tracker,pg0.2_fg0.15,directed_chain,moderate_heterogeneity,pg=0.2 fg=0.15,,True,True,True,True,True,0.0,1.0,0.0,0.005965,0.004333,0.999053,full_group_sync
eapf_tracker,pg0.2_fg0.15,directed_chain,strong_heterogeneity,pg=0.2 fg=0.15,,False,False,False,False,False,0.5,1.3125,0.5,0.071132,0.094586,0.700691,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.2_fg0.15,directed_chain,strong_heterogeneity,pg=0.2 fg=0.15,,False,False,False,False,False,0.5,1.3125,0.5,0.088113,0.114445,0.700031,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.2_fg0.15,directed_chain,strong_heterogeneity,pg=0.2 fg=0.15,,False,False,False,False,False,0.5,1.3125,0.5,0.077547,0.098845,0.700595,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.2_fg0.15,directed_chain,strong_heterogeneity,pg=0.2 fg=0.15,,False,False,False,False,False,0.5,1.3125,0.5,0.075283,0.098616,0.700059,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.2_fg0.15,directed_chain,strong_heterogeneity,pg=0.2 fg=0.15,,False,False,False,False,False,0.5,1.3125,0.5,0.073396,0.095996,0.699009,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.03,all_to_all,identical,pg=0.3 fg=0.03,,True,True,True,True,True,0.0,1.0,0.0,0.006667,0.0,0.999322,full_group_sync
eapf_tracker,pg0.3_fg0.03,all_to_all,identical,pg=0.3 fg=0.03,,True,True,True,True,True,0.0,1.0,0.0,0.006667,0.0,0.998074,full_group_sync
eapf_tracker,pg0.3_fg0.03,all_to_all,identical,pg=0.3 fg=0.03,,True,True,True,True,True,0.0,1.0,0.0,0.006667,0.0,0.999997,full_group_sync
eapf_tracker,pg0.3_fg0.03,all_to_all,identical,pg=0.3 fg=0.03,,True,True,True,True,True,0.0,1.0,0.0,0.006667,0.0,0.998726,full_group_sync
eapf_tracker,pg0.3_fg0.03,all_to_all,identical,pg=0.3 fg=0.03,,True,True,True,True,True,0.0,1.0,0.0,0.006667,0.0,0.999348,full_group_sync
eapf_tracker,pg0.3_fg0.03,all_to_all,near_identical,pg=0.3 fg=0.03,,True,True,True,True,True,0.0,1.0,0.0,0.005,0.004666,0.999395,full_group_sync
eapf_tracker,pg0.3_fg0.03,all_to_all,near_identical,pg=0.3 fg=0.03,,True,True,True,True,True,0.0,1.0,0.0,0.005,0.004666,0.999385,full_group_sync
eapf_tracker,pg0.3_fg0.03,all_to_all,near_identical,pg=0.3 fg=0.03,,True,True,True,True,True,0.0,1.0,0.0,0.005,0.004666,0.99934,full_group_sync
eapf_tracker,pg0.3_fg0.03,all_to_all,near_identical,pg=0.3 fg=0.03,,True,True,True,True,True,0.0,1.0,0.0,0.004667,0.004707,0.99935,full_group_sync
eapf_tracker,pg0.3_fg0.03,all_to_all,near_identical,pg=0.3 fg=0.03,,True,True,True,True,True,0.0,1.0,0.0,0.005,0.004666,0.99934,full_group_sync
eapf_tracker,pg0.3_fg0.03,all_to_all,moderate_heterogeneity,pg=0.3 fg=0.03,,True,True,True,True,True,0.0,1.0,0.0,0.004912,0.004663,0.999386,full_group_sync
eapf_tracker,pg0.3_fg0.03,all_to_all,moderate_heterogeneity,pg=0.3 fg=0.03,,True,True,True,True,True,0.0,1.0,0.0,0.005263,0.004573,0.999473,full_group_sync
eapf_tracker,pg0.3_fg0.03,all_to_all,moderate_heterogeneity,pg=0.3 fg=0.03,,True,True,True,True,True,0.0,1.0,0.0,0.005263,0.004573,0.99943,full_group_sync
eapf_tracker,pg0.3_fg0.03,all_to_all,moderate_heterogeneity,pg=0.3 fg=0.03,,True,True,True,True,True,0.0,1.0,0.0,0.005263,0.004573,0.999341,full_group_sync
eapf_tracker,pg0.3_fg0.03,all_to_all,moderate_heterogeneity,pg=0.3 fg=0.03,,True,True,True,True,True,0.0,1.0,0.0,0.005263,0.004573,0.999431,full_group_sync
eapf_tracker,pg0.3_fg0.03,all_to_all,strong_heterogeneity,pg=0.3 fg=0.03,,False,False,False,False,False,0.782158,1.4375,0.7,0.114717,0.137634,0.568517,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.03,all_to_all,strong_heterogeneity,pg=0.3 fg=0.03,,False,False,False,False,False,0.747191,1.4375,0.7,0.110566,0.128144,0.58115,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.03,all_to_all,strong_heterogeneity,pg=0.3 fg=0.03,,False,False,False,False,False,0.749489,1.4375,0.7,0.110377,0.123826,0.56905,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.03,all_to_all,strong_heterogeneity,pg=0.3 fg=0.03,,False,False,False,False,False,0.733503,1.4375,0.7,0.100189,0.113572,0.60267,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.03,all_to_all,strong_heterogeneity,pg=0.3 fg=0.03,,False,False,False,False,False,1.0,1.625,1.0,0.101698,0.109526,0.556847,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.03,chain,identical,pg=0.3 fg=0.03,,True,True,True,True,True,0.0,1.0,0.0,0.006667,0.0,0.998119,full_group_sync
eapf_tracker,pg0.3_fg0.03,chain,identical,pg=0.3 fg=0.03,,True,True,True,True,True,0.0,1.0,0.0,0.013333,0.0,0.996399,full_group_sync
eapf_tracker,pg0.3_fg0.03,chain,identical,pg=0.3 fg=0.03,,True,True,True,True,True,0.0,1.0,0.0,0.006667,0.0,0.999997,full_group_sync
eapf_tracker,pg0.3_fg0.03,chain,identical,pg=0.3 fg=0.03,,True,True,True,True,True,0.0,1.0,0.0,0.013333,0.0,0.997277,full_group_sync
eapf_tracker,pg0.3_fg0.03,chain,identical,pg=0.3 fg=0.03,,True,False,True,True,True,0.0,1.0,0.0,0.028254,0.070986,0.998157,full_group_sync
eapf_tracker,pg0.3_fg0.03,chain,near_identical,pg=0.3 fg=0.03,,True,True,True,True,True,0.0,1.0,0.0,0.005,0.004666,0.999131,full_group_sync
eapf_tracker,pg0.3_fg0.03,chain,near_identical,pg=0.3 fg=0.03,,True,True,True,True,True,0.0,1.0,0.0,0.005,0.004666,0.999094,full_group_sync
eapf_tracker,pg0.3_fg0.03,chain,near_identical,pg=0.3 fg=0.03,,True,True,True,True,True,0.0,1.0,0.0,0.005,0.004666,0.999064,full_group_sync
eapf_tracker,pg0.3_fg0.03,chain,near_identical,pg=0.3 fg=0.03,,True,True,True,True,True,0.0,1.0,0.0,0.004667,0.004707,0.999076,full_group_sync
eapf_tracker,pg0.3_fg0.03,chain,near_identical,pg=0.3 fg=0.03,,True,True,True,True,True,0.0,1.0,0.0,0.005,0.004666,0.999069,full_group_sync
eapf_tracker,pg0.3_fg0.03,chain,moderate_heterogeneity,pg=0.3 fg=0.03,,True,True,True,True,True,0.0,1.0,0.0,0.004211,0.004918,0.999517,full_group_sync
eapf_tracker,pg0.3_fg0.03,chain,moderate_heterogeneity,pg=0.3 fg=0.03,,True,True,True,True,True,0.001058,1.0556,0.1,0.00386,0.005224,0.999675,full_group_sync
eapf_tracker,pg0.3_fg0.03,chain,moderate_heterogeneity,pg=0.3 fg=0.03,,True,True,True,True,True,0.0,1.0,0.0,0.005614,0.004488,0.999317,full_group_sync
eapf_tracker,pg0.3_fg0.03,chain,moderate_heterogeneity,pg=0.3 fg=0.03,,True,True,True,True,True,0.001058,1.0556,0.1,0.004912,0.004951,0.999364,full_group_sync
eapf_tracker,pg0.3_fg0.03,chain,moderate_heterogeneity,pg=0.3 fg=0.03,,True,True,True,True,True,0.001058,1.0556,0.1,0.00386,0.005224,0.999658,full_group_sync
eapf_tracker,pg0.3_fg0.03,chain,strong_heterogeneity,pg=0.3 fg=0.03,,False,False,False,False,False,0.5,1.3125,0.5,0.072453,0.09387,0.700044,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.03,chain,strong_heterogeneity,pg=0.3 fg=0.03,,False,False,False,False,False,0.5,1.3125,0.5,0.090755,0.117908,0.698028,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.03,chain,strong_heterogeneity,pg=0.3 fg=0.03,,False,False,False,False,False,0.5,1.3125,0.5,0.078302,0.098213,0.699717,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.03,chain,strong_heterogeneity,pg=0.3 fg=0.03,,False,False,False,False,False,0.5,1.3125,0.5,0.076415,0.09926,0.697273,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.03,chain,strong_heterogeneity,pg=0.3 fg=0.03,,False,False,False,False,False,0.5,1.3125,0.5,0.075283,0.097907,0.697797,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.03,directed_chain,identical,pg=0.3 fg=0.03,,True,True,True,True,True,0.0,1.0,0.0,0.006667,0.0,0.998119,full_group_sync
eapf_tracker,pg0.3_fg0.03,directed_chain,identical,pg=0.3 fg=0.03,,True,True,True,True,True,0.0,1.0,0.0,0.013333,0.0,0.996399,full_group_sync
eapf_tracker,pg0.3_fg0.03,directed_chain,identical,pg=0.3 fg=0.03,,True,True,True,True,True,0.0,1.0,0.0,0.006667,0.0,0.999997,full_group_sync
eapf_tracker,pg0.3_fg0.03,directed_chain,identical,pg=0.3 fg=0.03,,True,True,True,True,True,0.0,1.0,0.0,0.013333,0.0,0.997277,full_group_sync
eapf_tracker,pg0.3_fg0.03,directed_chain,identical,pg=0.3 fg=0.03,,True,False,True,True,True,0.0,1.0,0.0,0.028254,0.070986,0.998157,full_group_sync
eapf_tracker,pg0.3_fg0.03,directed_chain,near_identical,pg=0.3 fg=0.03,,True,True,True,True,True,0.0,1.0,0.0,0.005,0.004666,0.999131,full_group_sync
eapf_tracker,pg0.3_fg0.03,directed_chain,near_identical,pg=0.3 fg=0.03,,True,True,True,True,True,0.0,1.0,0.0,0.005,0.004666,0.999094,full_group_sync
eapf_tracker,pg0.3_fg0.03,directed_chain,near_identical,pg=0.3 fg=0.03,,True,True,True,True,True,0.0,1.0,0.0,0.005,0.004666,0.999064,full_group_sync
eapf_tracker,pg0.3_fg0.03,directed_chain,near_identical,pg=0.3 fg=0.03,,True,True,True,True,True,0.0,1.0,0.0,0.004667,0.004707,0.999076,full_group_sync
eapf_tracker,pg0.3_fg0.03,directed_chain,near_identical,pg=0.3 fg=0.03,,True,True,True,True,True,0.0,1.0,0.0,0.005,0.004666,0.999069,full_group_sync
eapf_tracker,pg0.3_fg0.03,directed_chain,moderate_heterogeneity,pg=0.3 fg=0.03,,True,True,True,True,True,0.0,1.0,0.0,0.004211,0.004918,0.999517,full_group_sync
eapf_tracker,pg0.3_fg0.03,directed_chain,moderate_heterogeneity,pg=0.3 fg=0.03,,True,True,True,True,True,0.001058,1.0556,0.1,0.00386,0.005224,0.999675,full_group_sync
eapf_tracker,pg0.3_fg0.03,directed_chain,moderate_heterogeneity,pg=0.3 fg=0.03,,True,True,True,True,True,0.0,1.0,0.0,0.005614,0.004488,0.999317,full_group_sync
eapf_tracker,pg0.3_fg0.03,directed_chain,moderate_heterogeneity,pg=0.3 fg=0.03,,True,True,True,True,True,0.001058,1.0556,0.1,0.004912,0.004951,0.999364,full_group_sync
eapf_tracker,pg0.3_fg0.03,directed_chain,moderate_heterogeneity,pg=0.3 fg=0.03,,True,True,True,True,True,0.001058,1.0556,0.1,0.00386,0.005224,0.999658,full_group_sync
eapf_tracker,pg0.3_fg0.03,directed_chain,strong_heterogeneity,pg=0.3 fg=0.03,,False,False,False,False,False,0.5,1.3125,0.5,0.072453,0.09387,0.700044,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.03,directed_chain,strong_heterogeneity,pg=0.3 fg=0.03,,False,False,False,False,False,0.5,1.3125,0.5,0.090755,0.117908,0.698028,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.03,directed_chain,strong_heterogeneity,pg=0.3 fg=0.03,,False,False,False,False,False,0.5,1.3125,0.5,0.078302,0.098213,0.699717,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.03,directed_chain,strong_heterogeneity,pg=0.3 fg=0.03,,False,False,False,False,False,0.5,1.3125,0.5,0.076415,0.09926,0.697273,extra_flashes_or_harmonic_locking
eapf_tracker,pg0.3_fg0.03,directed_chain,strong_heterogeneity,pg=0.3 fg=0.03,,False,False,False,False,False,0.5,1.3125,0.5,0.075283,0.097907,0.697797,extra_flashes_or_harmonic_locking
