t_s,phase_rad,freq_hz,phase_err,coupling_term,flash
0.009778,0.0906,1.44962,-0.090566,-0.09044204560100519,0
0.009782,0.090637,1.449601,-0.0906,-0.09047651497564389,0
0.009787,0.09068,1.449581,-0.090637,-0.09051279794410597,0
0.009791,0.090715,1.449557,-0.09068,-0.09055542973032434,0
0.009794,0.090752,1.449537,-0.090715,-0.09059080429185334,0
0.0098,0.090801,1.449517,-0.090752,-0.0906270850242724,0
0.009804,0.090836,1.44949,-0.090801,-0.09067606358811522,0
0.009808,0.090871,1.44947,-0.090836,-0.09071143611981364,0
0.009812,0.090908,1.449451,-0.090871,-0.09074590107816122,0
0.009816,0.090943,1.44943,-0.090908,-0.09078308636068579,0
0.009819,0.090978,1.449411,-0.090943,-0.0908175501440266,0
0.009823,0.091015,1.449391,-0.090978,-0.09085292029439836,0
0.009827,0.091048,1.449371,-0.091015,-0.09088919676628494,0
0.009831,0.091084,1.449352,-0.091048,-0.09092275190777525,0
0.009835,0.091119,1.449332,-0.091084,-0.09095812028708676,0
0.009839,0.091152,1.449313,-0.091119,-0.09099258119930685,0
0.009844,0.091201,1.449295,-0.091152,-0.09102613468935752,0
0.009848,0.091236,1.449268,-0.091201,-0.09107419711098917,0
0.009852,0.091271,1.449248,-0.091236,-0.09110956294008676,0
0.009855,0.091305,1.449229,-0.091271,-0.09114402136735295,0
0.009859,0.09134,1.44921,-0.091305,-0.09117847922910198,0
0.009863,0.091375,1.449191,-0.09134,-0.09121293652530443,0
0.009867,0.091413,1.449171,-0.091375,-0.09124830001746966,0
0.009871,0.091448,1.44915,-0.091413,-0.09128547614226905,0
0.009876,0.091495,1.44913,-0.091448,-0.09132083841231761,0
0.00988,0.091531,1.449105,-0.091495,-0.09136708065969942,0
0.009884,0.091567,1.449084,-0.091531,-0.09140334824956559,0
0.009888,0.091602,1.449065,-0.091567,-0.09143870853337949,0
0.009892,0.091639,1.449045,-0.091602,-0.09147406822125508,0
0.009896,0.091674,1.449025,-0.091639,-0.09151033396179167,0
0.0099,0.091709,1.449005,-0.091674,-0.09154569244241259,0
0.009903,0.091742,1.448986,-0.091709,-0.09158014370925027,0
0.009907,0.091778,1.448967,-0.091742,-0.0916136878072663,0
0.009911,0.091813,1.448948,-0.091778,-0.09164904454554401,0
0.009917,0.091863,1.448928,-0.091813,-0.09168440068769444,0
0.00992,0.091898,1.448901,-0.091863,-0.09173335459129789,0
0.009924,0.091933,1.448881,-0.091898,-0.09176870931178197,0
0.00993,0.091987,1.448862,-0.091933,-0.09180315691470538,0
0.009934,0.092025,1.448831,-0.091987,-0.09185754681156635,0
0.009938,0.09206,1.44881,-0.092025,-0.09189561888570012,0
0.009942,0.092098,1.448791,-0.09206,-0.09193006440291965,0
0.009946,0.092135,1.44877,-0.092098,-0.09196813515963945,0
0.009951,0.092172,1.44875,-0.092135,-0.09200439235490684,0
0.009954,0.092208,1.448729,-0.092172,-0.09204155534197613,0
0.009959,0.092252,1.448709,-0.092208,-0.09207690486344557,0
0.009963,0.092289,1.448685,-0.092252,-0.09212131740046672,0
0.009967,0.092323,1.448664,-0.092289,-0.09215757194462885,0
0.009971,0.092358,1.448645,-0.092323,-0.09219201315510402,0
0.009975,0.092393,1.448626,-0.092358,-0.0922264537991684,0
0.009978,0.092427,1.448606,-0.092393,-0.09226180020007597,0
0.009982,0.092461,1.448588,-0.092427,-0.09229533338826337,0
0.009986,0.092496,1.448568,-0.092461,-0.09232977233291947,0
0.00999,0.09253,1.448549,-0.092496,-0.0923642107110475,0
0.009994,0.092565,1.448531,-0.09253,-0.09239774225889386,0
0.009998,0.092601,1.448511,-0.092565,-0.09243308576791805,0
